Marka,Model,Godiste,Kilometraza,Karoserija,Gorivo,Kubikaza,Snaga motora,Cena,EKM,Pogon,Menjac,Klima,Boja,Materijal enterijera,prosek_god_km,Starost,Km_cat
Opel,Vectra C,2007,264220,Karavan,Dizel,1.9,120,3178.1268274760055,Euro 4 ,Prednji ,Manuelni 6 brzina ,Manuelna klima ,Druga,Stof,18872.85714285714,14,260000-270000
BMW,X3,2004,253771,Dzip/SUV,Dizel,3.0,205,4300.0,Euro 3 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Siva,Stof,14927.70588235294,17,250000-260000
BMW,X3,2004,259097,Dzip/SUV,Dizel,3.0,205,4032.7848479221284,Euro 3 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Siva,Stof,15241.0,17,250000-260000
BMW,X3,2004,263583,Dzip/SUV,Dizel,3.0,205,4300.0,Euro 3 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Siva,Stof,15504.882352941177,17,260000-270000
BMW,X3,2004,259504,Dzip/SUV,Dizel,3.0,205,4567.215152077872,Euro 3 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Siva,Stof,15264.941176470587,17,250000-260000
BMW,X3,2004,186939,Dzip/SUV,Dizel,2.0,150,5190.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,10996.411764705883,17,180000-190000
BMW,X3,2004,191087,Dzip/SUV,Dizel,2.0,150,4922.784847922128,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,11240.411764705883,17,190000-200000
BMW,X3,2004,183931,Dzip/SUV,Dizel,2.0,150,5190.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,10819.470588235294,17,180000-190000
BMW,X3,2004,185054,Dzip/SUV,Dizel,2.0,150,5457.215152077872,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,10885.529411764706,17,180000-190000
BMW,X3,2004,188551,Dzip/SUV,Dizel,2.0,150,5190.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,11091.235294117647,17,180000-190000
BMW,X3,2004,186429,Dzip/SUV,Dizel,2.0,150,4922.784847922128,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,10966.411764705883,17,180000-190000
BMW,X3,2004,184341,Dzip/SUV,Dizel,2.0,150,5190.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,10843.588235294117,17,180000-190000
BMW,X3,2004,183409,Dzip/SUV,Dizel,2.0,150,5457.215152077872,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,10788.764705882353,17,180000-190000
BMW,X3,2004,214479,Dzip/SUV,Dizel,3.0,205,3999.0,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Prirodna koza,12616.411764705883,17,210000-220000
BMW,X3,2004,217708,Dzip/SUV,Dizel,3.0,205,3999.0,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Prirodna koza,12806.35294117647,17,210000-220000
BMW,X3,2004,218859,Dzip/SUV,Dizel,3.0,205,4266.215152077872,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Prirodna koza,12874.058823529413,17,210000-220000
BMW,X3,2004,200881,Dzip/SUV,Dizel,2.0,150,5300.0,Euro 3 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,11816.529411764706,17,200000-210000
BMW,X3,2004,206991,Dzip/SUV,Dizel,2.0,150,5032.784847922128,Euro 3 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,12175.941176470587,17,200000-210000
BMW,X3,2004,202161,Dzip/SUV,Dizel,2.0,150,5300.0,Euro 3 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,11891.823529411764,17,200000-210000
BMW,X3,2005,192715,Dzip/SUV,Dizel,2.0,150,5750.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,12044.6875,16,190000-200000
BMW,X3,2005,193069,Dzip/SUV,Dizel,2.0,150,5631.993145432701,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,12066.8125,16,190000-200000
BMW,X3,2005,199405,Dzip/SUV,Dizel,2.0,150,5750.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,12462.8125,16,190000-200000
BMW,X3,2005,195797,Dzip/SUV,Dizel,2.0,150,5868.006854567299,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,12237.3125,16,190000-200000
BMW,X3,2005,194826,Dzip/SUV,Dizel,2.0,150,5850.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,12176.625,16,190000-200000
BMW,X3,2005,191962,Dzip/SUV,Dizel,2.0,150,5731.993145432701,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,11997.625,16,190000-200000
BMW,X3,2005,191217,Dzip/SUV,Dizel,2.0,150,5850.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,11951.0625,16,190000-200000
BMW,X3,2005,188251,Dzip/SUV,Dizel,2.0,150,5968.006854567299,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,11765.6875,16,180000-190000
BMW,X3,2005,192494,Dzip/SUV,Dizel,2.0,150,6000.0,Euro 3 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Crna,Prirodna koza,12030.875,16,190000-200000
BMW,X3,2005,203992,Dzip/SUV,Dizel,2.0,150,5881.993145432701,Euro 3 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Crna,Prirodna koza,12749.5,16,200000-210000
BMW,X3,2005,199763,Dzip/SUV,Dizel,2.0,150,6000.0,Euro 3 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Crna,Prirodna koza,12485.1875,16,190000-200000
BMW,X3,2005,197596,Dzip/SUV,Dizel,2.0,150,5950.0,Euro 3 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,12349.75,16,190000-200000
BMW,X3,2005,196980,Dzip/SUV,Dizel,2.0,150,5831.993145432701,Euro 3 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,12311.25,16,190000-200000
BMW,X3,2005,198083,Dzip/SUV,Dizel,2.0,150,5950.0,Euro 3 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,12380.1875,16,190000-200000
BMW,X3,2005,222849,Dzip/SUV,Dizel,2.0,150,5650.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Kombinovana koza,13928.0625,16,220000-230000
BMW,X3,2005,231158,Dzip/SUV,Dizel,2.0,150,5531.993145432701,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Kombinovana koza,14447.375,16,230000-240000
BMW,X3,2005,224491,Dzip/SUV,Dizel,2.0,150,5650.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Kombinovana koza,14030.6875,16,220000-230000
BMW,X3,2005,225207,Dzip/SUV,Dizel,2.0,150,5768.006854567299,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Kombinovana koza,14075.4375,16,220000-230000
BMW,X3,2005,271170,Dzip/SUV,Dizel,2.0,150,5950.0,Euro 4 ,4x4 ,Manuelni 5 brzina ,Automatska klima ,Plava,Prirodna koza,16948.125,16,270000-280000
BMW,X3,2005,261560,Dzip/SUV,Dizel,2.0,150,5831.993145432701,Euro 4 ,4x4 ,Manuelni 5 brzina ,Automatska klima ,Plava,Prirodna koza,16347.5,16,260000-270000
BMW,X3,2005,268405,Dzip/SUV,Dizel,2.0,150,5950.0,Euro 4 ,4x4 ,Manuelni 5 brzina ,Automatska klima ,Plava,Prirodna koza,16775.3125,16,260000-270000
BMW,X3,2006,241587,Dzip/SUV,Dizel,2.0,150,6199.0,Euro 4 ,4x4 ,Manuelni 5 brzina ,Manuelna klima ,Druga,Prirodna koza,16105.8,15,240000-250000
BMW,X3,2006,239621,Dzip/SUV,Dizel,2.0,150,5969.0505046869275,Euro 4 ,4x4 ,Manuelni 5 brzina ,Manuelna klima ,Druga,Prirodna koza,15974.733333333334,15,230000-240000
BMW,X3,2006,237825,Dzip/SUV,Dizel,2.0,150,6199.0,Euro 4 ,4x4 ,Manuelni 5 brzina ,Manuelna klima ,Druga,Prirodna koza,15855.0,15,230000-240000
BMW,X3,2006,240723,Dzip/SUV,Dizel,2.0,150,6428.9494953130725,Euro 4 ,4x4 ,Manuelni 5 brzina ,Manuelna klima ,Druga,Prirodna koza,16048.2,15,240000-250000
BMW,X3,2006,302727,Dzip/SUV,Benzin + Gas (TNG),2.0,150,6770.0505046869275,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,20181.8,15,300000-310000
BMW,X3,2006,264911,Dzip/SUV,Dizel,2.0,150,5600.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Druga,Kombinovana koza,17660.733333333334,15,260000-270000
BMW,X3,2006,267455,Dzip/SUV,Dizel,2.0,150,5600.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Druga,Kombinovana koza,17830.333333333332,15,260000-270000
BMW,X3,2006,264021,Dzip/SUV,Dizel,2.0,150,5829.9494953130725,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Druga,Kombinovana koza,17601.4,15,260000-270000
BMW,X3,2006,200498,Dzip/SUV,Dizel,2.0,150,5700.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,13366.533333333333,15,200000-210000
BMW,X3,2006,200386,Dzip/SUV,Dizel,2.0,150,5470.0505046869275,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,13359.066666666668,15,200000-210000
BMW,X3,2006,200416,Dzip/SUV,Dizel,2.0,150,5700.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,13361.066666666668,15,200000-210000
BMW,X3,2006,200168,Dzip/SUV,Dizel,2.0,150,5929.9494953130725,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,13344.533333333333,15,200000-210000
BMW,X3,2006,198584,Dzip/SUV,Dizel,2.0,150,5629.9494953130725,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,13238.933333333332,15,190000-200000
BMW,X3,2006,216298,Dzip/SUV,Dizel,2.0,150,6100.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,14419.866666666667,15,210000-220000
BMW,X3,2006,213677,Dzip/SUV,Dizel,2.0,150,5870.0505046869275,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,14245.133333333333,15,210000-220000
BMW,X3,2006,206919,Dzip/SUV,Dizel,2.0,150,6100.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,13794.6,15,200000-210000
BMW,X3,2006,211722,Dzip/SUV,Dizel,2.0,150,6329.9494953130725,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,14114.8,15,210000-220000
BMW,X3,2007,190830,Dzip/SUV,Dizel,2.0,150,7199.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,13630.714285714286,14,190000-200000
BMW,X3,2007,184079,Dzip/SUV,Dizel,2.0,150,7018.686578911715,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,13148.5,14,180000-190000
BMW,X3,2007,185176,Dzip/SUV,Dizel,2.0,150,7199.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,13226.857142857143,14,180000-190000
BMW,X3,2007,271602,Dzip/SUV,Dizel,2.0,150,6800.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,19400.14285714286,14,270000-280000
BMW,X3,2007,266929,Dzip/SUV,Dizel,2.0,150,6619.686578911715,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,19066.35714285714,14,260000-270000
BMW,X3,2007,270947,Dzip/SUV,Dizel,2.0,150,6800.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,19353.35714285714,14,270000-280000
BMW,X3,2007,268881,Dzip/SUV,Dizel,2.0,150,6980.313421088285,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,19205.785714285714,14,260000-270000
BMW,X3,2007,176857,Dzip/SUV,Dizel,2.0,150,6679.313421088285,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,12632.642857142857,14,170000-180000
BMW,X3,2007,189566,Dzip/SUV,Dizel,2.0,150,7100.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,13540.42857142857,14,180000-190000
BMW,X3,2007,191597,Dzip/SUV,Dizel,2.0,150,6919.686578911715,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,13685.5,14,190000-200000
BMW,X3,2007,185921,Dzip/SUV,Dizel,2.0,150,7100.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,13280.07142857143,14,180000-190000
BMW,X3,2007,187887,Dzip/SUV,Dizel,2.0,150,7280.313421088285,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,13420.5,14,180000-190000
BMW,X3,2007,187307,Dzip/SUV,Dizel,2.0,150,6990.0,Euro 3 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,13379.07142857143,14,180000-190000
BMW,X3,2007,185137,Dzip/SUV,Dizel,2.0,150,6809.686578911715,Euro 3 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,13224.07142857143,14,180000-190000
BMW,X3,2007,184174,Dzip/SUV,Dizel,2.0,150,6990.0,Euro 3 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,13155.285714285714,14,180000-190000
BMW,X3,2007,187536,Dzip/SUV,Dizel,2.0,150,7170.313421088285,Euro 3 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,13395.42857142857,14,180000-190000
BMW,X3,2007,228940,Dzip/SUV,Dizel,2.0,150,7300.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,16352.857142857143,14,220000-230000
BMW,X3,2007,227194,Dzip/SUV,Dizel,2.0,150,7119.686578911715,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,16228.142857142857,14,220000-230000
BMW,X3,2007,226731,Dzip/SUV,Dizel,2.0,150,7300.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,16195.07142857143,14,220000-230000
BMW,X3,2008,246926,Dzip/SUV,Dizel,2.0,175,7777.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Druga,Drugi,18994.30769230769,13,240000-250000
BMW,X3,2008,254171,Dzip/SUV,Dizel,2.0,175,7517.7111039752535,Euro 4 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Druga,Drugi,19551.615384615383,13,250000-260000
BMW,X3,2008,251171,Dzip/SUV,Dizel,2.0,175,7777.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Druga,Drugi,19320.846153846152,13,250000-260000
BMW,X3,2008,242879,Dzip/SUV,Dizel,2.0,175,7100.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Crna,Drugi,18683.0,13,240000-250000
BMW,X3,2008,237443,Dzip/SUV,Dizel,2.0,175,6840.7111039752535,Euro 4 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Crna,Drugi,18264.846153846152,13,230000-240000
BMW,X3,2008,240970,Dzip/SUV,Dizel,2.0,175,7100.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Crna,Drugi,18536.153846153848,13,240000-250000
BMW,X3,2008,243344,Dzip/SUV,Dizel,2.0,175,7359.2888960247465,Euro 4 ,4x4 ,Manuelni 6 brzina ,Manuelna klima ,Crna,Drugi,18718.76923076923,13,240000-250000
BMW,X3,2008,249984,Dzip/SUV,Dizel,2.0,175,7950.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,19229.53846153846,13,240000-250000
BMW,X3,2008,252195,Dzip/SUV,Dizel,2.0,175,7690.7111039752535,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,19399.615384615383,13,250000-260000
BMW,X3,2008,247333,Dzip/SUV,Dizel,2.0,175,7950.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,19025.615384615383,13,240000-250000
BMW,X3,2008,196018,Dzip/SUV,Dizel,2.0,175,6658.2888960247465,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Stof,15078.307692307691,13,190000-200000
BMW,X3,2008,318594,Dzip/SUV,Dizel,2.0,175,6900.0,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Siva,Stof,24507.23076923077,13,310000-320000
BMW,X3,2008,323700,Dzip/SUV,Dizel,2.0,175,6640.7111039752535,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Siva,Stof,24900.0,13,
BMW,X3,2008,317458,Dzip/SUV,Dizel,2.0,175,6900.0,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Siva,Stof,24419.846153846152,13,310000-320000
BMW,X3,2008,321513,Dzip/SUV,Dizel,2.0,175,7159.2888960247465,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Siva,Stof,24731.76923076923,13,
BMW,X3,2008,281982,Dzip/SUV,Dizel,2.0,175,7499.0,Euro 5 ,4x4 ,Automatski / poluautomatski ,Manuelna klima ,Druga,Prirodna koza,21690.923076923078,13,280000-290000
BMW,X3,2008,288458,Dzip/SUV,Dizel,2.0,175,7239.7111039752535,Euro 5 ,4x4 ,Automatski / poluautomatski ,Manuelna klima ,Druga,Prirodna koza,22189.076923076922,13,280000-290000
BMW,X3,2008,284501,Dzip/SUV,Dizel,2.0,175,7499.0,Euro 5 ,4x4 ,Automatski / poluautomatski ,Manuelna klima ,Druga,Prirodna koza,21884.69230769231,13,280000-290000
BMW,X3,2008,291142,Dzip/SUV,Dizel,2.0,175,7758.2888960247465,Euro 5 ,4x4 ,Automatski / poluautomatski ,Manuelna klima ,Druga,Prirodna koza,22395.53846153846,13,290000-300000
BMW,X3,2009,183748,Dzip/SUV,Dizel,2.0,175,6999.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,15312.333333333334,12,180000-190000
BMW,X3,2009,180814,Dzip/SUV,Dizel,2.0,175,6999.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,15067.833333333334,12,180000-190000
BMW,X3,2009,177704,Dzip/SUV,Dizel,2.0,175,7367.300251153865,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,14808.666666666666,12,170000-180000
BMW,X3,2009,209908,Dzip/SUV,Dizel,2.0,175,7850.0,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Siva,Prirodna koza,17492.333333333332,12,200000-210000
BMW,X3,2009,207497,Dzip/SUV,Dizel,2.0,175,7481.699748846135,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Siva,Prirodna koza,17291.416666666668,12,200000-210000
BMW,X3,2009,213289,Dzip/SUV,Dizel,2.0,175,7850.0,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Siva,Prirodna koza,17774.083333333332,12,210000-220000
BMW,X3,2009,216884,Dzip/SUV,Dizel,2.0,175,8218.300251153865,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Siva,Prirodna koza,18073.666666666668,12,210000-220000
BMW,X3,2009,284630,Dzip/SUV,Dizel,2.0,175,7800.0,Euro 5 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Stof,23719.166666666668,12,280000-290000
BMW,X3,2009,287745,Dzip/SUV,Dizel,2.0,175,7431.699748846135,Euro 5 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Stof,23978.75,12,280000-290000
BMW,X3,2009,286545,Dzip/SUV,Dizel,2.0,175,7800.0,Euro 5 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Stof,23878.75,12,280000-290000
BMW,X3,2009,283302,Dzip/SUV,Dizel,2.0,175,8168.300251153865,Euro 5 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Stof,23608.5,12,280000-290000
BMW,X3,2009,179860,Dzip/SUV,Dizel,2.0,175,7499.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,14988.333333333334,12,170000-180000
BMW,X3,2009,176382,Dzip/SUV,Dizel,2.0,175,7130.699748846135,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,14698.5,12,170000-180000
BMW,X3,2009,175692,Dzip/SUV,Dizel,2.0,175,7499.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,14641.0,12,170000-180000
BMW,X3,2009,176006,Dzip/SUV,Dizel,2.0,175,7867.300251153865,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,14667.166666666666,12,170000-180000
BMW,X3,2009,245475,Dzip/SUV,Dizel,2.0,175,9000.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,20456.25,12,240000-250000
BMW,X3,2009,254787,Dzip/SUV,Dizel,2.0,175,8631.699748846135,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,21232.25,12,250000-260000
BMW,X3,2009,248246,Dzip/SUV,Dizel,2.0,175,9000.0,Euro 4 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,20687.166666666668,12,240000-250000
BMW,X3,2011,230191,Dzip/SUV,Dizel,2.0,185,12450.0,Euro 5 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Kombinovana koza,23019.1,10,230000-240000
BMW,X3,2011,240647,Dzip/SUV,Dizel,2.0,185,12396.966991411009,Euro 5 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Kombinovana koza,24064.7,10,240000-250000
BMW,X3,2011,234009,Dzip/SUV,Dizel,2.0,185,12450.0,Euro 5 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Kombinovana koza,23400.9,10,230000-240000
BMW,X3,2011,233467,Dzip/SUV,Dizel,2.0,185,12503.033008588991,Euro 5 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Crna,Kombinovana koza,23346.7,10,230000-240000
BMW,X3,2011,243503,Dzip/SUV,Dizel,2.0,185,12300.0,Euro 5 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,24350.3,10,240000-250000
BMW,X3,2011,249090,Dzip/SUV,Dizel,2.0,185,12246.966991411009,Euro 5 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,24909.0,10,240000-250000
BMW,X3,2011,244487,Dzip/SUV,Dizel,2.0,185,12300.0,Euro 5 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,24448.7,10,240000-250000
BMW,X3,2011,245737,Dzip/SUV,Dizel,2.0,185,12353.033008588991,Euro 5 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,24573.7,10,240000-250000
Citroen,Xsara Picasso,2002,276067,MiniVan,Benzin + Gas (TNG),1.6,95,1550.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,14529.842105263158,19,270000-280000
Citroen,Xsara Picasso,2002,269654,MiniVan,Benzin + Gas (TNG),1.6,95,1498.3533640979394,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,14192.315789473685,19,260000-270000
Citroen,Xsara Picasso,2002,272920,MiniVan,Benzin + Gas (TNG),1.6,95,1550.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,14364.21052631579,19,270000-280000
Citroen,Xsara Picasso,2002,185294,MiniVan,Benzin,1.6,95,1400.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,9752.315789473685,19,180000-190000
Citroen,Xsara Picasso,2002,189713,MiniVan,Benzin,1.6,95,1400.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,9984.894736842105,19,180000-190000
Citroen,Xsara Picasso,2002,190877,MiniVan,Benzin,1.6,95,1451.6466359020606,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,10046.157894736842,19,190000-200000
Citroen,Xsara Picasso,2002,238621,MiniVan,Dizel,2.0,90,1499.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,12559.0,19,230000-240000
Citroen,Xsara Picasso,2002,240330,MiniVan,Dizel,2.0,90,1447.3533640979394,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,12648.947368421053,19,240000-250000
Citroen,Xsara Picasso,2002,238015,MiniVan,Dizel,2.0,90,1499.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,12527.105263157895,19,230000-240000
Citroen,Xsara Picasso,2002,212864,MiniVan,Benzin,1.6,95,1450.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,11203.368421052632,19,210000-220000
Citroen,Xsara Picasso,2002,211010,MiniVan,Benzin,1.6,95,1450.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,11105.78947368421,19,210000-220000
Citroen,Xsara Picasso,2002,210946,MiniVan,Benzin,1.6,95,1501.6466359020606,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,11102.421052631578,19,210000-220000
Citroen,Xsara Picasso,2002,195559,MiniVan,Benzin,1.8,115,1450.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Plava,Stof,10292.578947368422,19,190000-200000
Citroen,Xsara Picasso,2002,202491,MiniVan,Benzin,1.8,115,1450.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Plava,Stof,10657.421052631578,19,200000-210000
Citroen,Xsara Picasso,2002,202669,MiniVan,Benzin,1.8,115,1501.6466359020606,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Plava,Stof,10666.78947368421,19,200000-210000
Citroen,Xsara Picasso,2003,202570,MiniVan,Dizel,2.0,90,1650.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Prirodna koza,11253.888888888889,18,200000-210000
Citroen,Xsara Picasso,2003,199518,MiniVan,Dizel,2.0,90,1650.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Prirodna koza,11084.333333333334,18,190000-200000
